bic,name,street,phone,country/id
1780022,嘉義市第三信用合作社中埔分社,嘉義縣中埔鄉和興村中山路五段953號,05-2396652,base.tw
1780031,嘉義市第三信用合作社新榮分社,嘉義市新榮路195號,05-2222125,base.tw
1780040,嘉義市第三信用合作社北興分社,嘉義市民生北路310號,05-2222494,base.tw
1780059,嘉義市第三信用合作社忠孝分社,嘉義市公明路300號,05-2275105,base.tw
1780068,嘉義市第三信用合作社興嘉分社,嘉義市新民路706號,05-2855504,base.tw
1780077,嘉義市第三信用合作社新南分社,嘉義市興業東路311號,05-2289670,base.tw
1780086,嘉義市第三信用合作社新興分社,嘉義市友愛路210號,05-2333160,base.tw
1780095,嘉義市第三信用合作社美源分社,嘉義市林森東路396號,05-2754906,base.tw
1780101,嘉義市第三信用合作社新生分社,嘉義市新生路673號,05-2773420,base.tw
1780110,嘉義市第三信用合作社民生分社,嘉義市民生南路387號,05-2841090,base.tw
1880010,臺南第三信用合作社營業部,台南市中西區永華里中正路7號,06-2289136,base.tw
1880029,臺南第三信用合作社東門分社,台南市東區東門路一段251號,06-2387111,base.tw
1880038,臺南第三信用合作社西門分社,台南市中區西門路二段68號,06-2111711,base.tw
1880047,臺南第三信用合作社安平分社,台南市安平區古堡街62號,06-2112811,base.tw
1880056,臺南第三信用合作社成功分社,台南市北區成功路192號,06-2112233,base.tw
1880065,臺南第三信用合作社大同分社,台南市東區大同路二段205號,06-2154166,base.tw
1880074,臺南第三信用合作社文賢分社,台南市北區文賢路335號,06-2591125,base.tw
1880083,臺南第三信用合作社金華分社,台南市南區金華路二段73號,06-2656575,base.tw
1880092,臺南第三信用合作社小東分社,台南市北區小東路373號,06-2753356,base.tw
1880108,臺南第三信用合作社開元分社,台南市北區開元路335號,06-2341212,base.tw
1880117,臺南第三信用合作社中華分社,台南市東區中華東路三段139號,06-2896066,base.tw
1880126,臺南第三信用合作社大灣分社,台南市永康區民族路275號,06-2717123,base.tw
1880135,臺南第三信用合作社安中分社,台南市安南區安中路一段755號,06-2471133,base.tw
2040011,高雄市第三信用合作社營業部,高雄市鹽埕區大仁路141號,07-5513201,base.tw
2040020,高雄市第三信用合作社八德分社,高雄市新興區八德一路316號,07-2371711,base.tw
2040039,高雄市第三信用合作社苓雅分社,高雄市苓雅區成功一路176號,07-3333121,base.tw
2040048,高雄市第三信用合作社新興分社,高雄市新興區中正四路37號,07-2313141,base.tw
2040057,高雄市第三信用合作社三民分社,高雄市三民區建國三路327號,07-2871101,base.tw
2040066,高雄市第三信用合作社鼓山分社,高雄市鼓山二路131號,07-5611261,base.tw
2040075,高雄市第三信用合作社臨海分社,高雄市鼓山區延平街22號,07-5610141,base.tw
2040084,高雄市第三信用合作社前鎮分社,高雄市前鎮區凱旋四路128號,07-8218151,base.tw
2040093,高雄市第三信用合作社前金分社,高雄市前金區中華三路132號,07-2888005,base.tw
2040109,高雄市第三信用合作社左營分社,高雄市左營區左營大路327號,07-5817171,base.tw
2040118,高雄市第三信用合作社青年分社,高雄市苓雅區青年一路179號,07-3353186,base.tw
2040127,高雄市第三信用合作社楠梓分社,高雄市楠梓區楠梓路82號,07-3511121,base.tw
2040136,高雄市第三信用合作社三多分社,高雄市苓雅區三多二路224號,07-7613103,base.tw
2040145,高雄市第三信用合作社灣子分社,高雄市三民區建興路391-1號,07-3820366,base.tw
2040154,高雄市第三信用合作社天祥分社,高雄市三民區天祥一路127號,07-3427762,base.tw
2040163,高雄市第三信用合作社陽明分社,高雄市三民區陽明路365號,07-3804260,base.tw
2040172,高雄市第三信用合作社武廟分社,高雄市苓雅區武廟路180號,07-7158711,base.tw
2040181,高雄市第三信用合作社瑞祥分社,高雄市前鎮區瑞北路68號,07-7263471,base.tw
2040190,高雄市第三信用合作社右昌分社,高雄市楠梓區軍校路761號,07-3657601,base.tw
2040206,高雄市第三信用合作社一心分社,高雄市一心二路39號,07-3363211,base.tw
2150017,花蓮第一信用合作社復興分社,花蓮縣花蓮市復興街17號,03-8325151,base.tw
2150026,花蓮第一信用合作社自由分社,花蓮縣花蓮市自由街72號,03-8351111,base.tw
2150035,花蓮第一信用合作社中華分社,花蓮縣花蓮市中華路469號,03-8525151,base.tw
2150044,花蓮第一信用合作社營業部,花蓮縣花蓮市中山路473號,03-8336111,base.tw
2150053,花蓮第一信用合作社美崙分社,花蓮縣花蓮市中美路258號,03-8226188,base.tw
2150062,花蓮第一信用合作社信義簡易型分社,花蓮縣花蓮市中華路180號,03-8361601,base.tw
2150071,花蓮第一信用合作社自強分社,花蓮縣花蓮市中山路765號,03-8563151,base.tw
2150080,花蓮第一信用合作社國光簡易型分社,花蓮縣花蓮市中正路32號,03-8342011,base.tw
2150099,花蓮第一信用合作社鳳山分社,高雄市鳳山區青年路2段350號及352號,07-7772211,base.tw
2150105,花蓮第一信用合作社建國簡易型分社,花蓮縣花蓮市建國路二段292號,03-8566665,base.tw
2150114,花蓮第一信用合社永康分社,台南市永康區中山南路583.583-1號,06-2318811,base.tw
2150123,花蓮第一信用合作社慶豐簡易型分社,花蓮縣吉安鄉二段284號,03-8510761,base.tw
2150132,花蓮第一信用合作社台東分社,台東縣台東市更生路560號,089-331111,base.tw
2150141,花蓮第一信用合作社仁武分社,高雄市仁武區仁雄路15號,07-3720101,base.tw
2150150,花蓮第一信用合作社橋頭分社,高雄市橋頭區仕隆路61、63號,07-6120101,base.tw
2160016,花蓮第二信用合作社營業部,花蓮縣花連市光復街36號1樓,03-8351161,base.tw
2160025,花蓮第二信用合作社中山分社,花蓮縣花蓮市中山路344號,03-8355711,base.tw
2160034,花蓮第二信用合作社主裡分社,花蓮縣花蓮市中福路232號,03-8355111,base.tw
2160043,花蓮第二信用合作社美崙分社,花蓮縣花蓮市中美路240號,03-8227851,base.tw
2160052,花蓮第二信用合作社中正分社,花蓮縣花蓮市中正路58號,03-8362141,base.tw
2160061,花蓮第二信用合作社富國分社,花蓮縣花蓮市中山路739號,03-8573661,base.tw
2160070,花蓮第二信用合作社田蒲分社,花蓮縣吉安鄉中華路二段79號,03-8532161,base.tw
2160089,花蓮第二信用合作社建國分社,花蓮縣吉安鄉自強路558號,03-8573911,base.tw
2160098,花蓮第二信用合作社壽豐分社,花蓮縣壽豐鄉中山路六段26號,03-8654111,base.tw
2160104,花蓮第二信用合作社玉裡分社,花蓮縣玉裡鎮民族街8及10號,03-8980511,base.tw
2160122,花蓮第二信用合作社台東分社,台東縣台東市光明路59號、61號,089-322001,base.tw
2160131,花蓮第二信用合作社大裡分社,中興路二段332之5號,04-24851001,base.tw
2160140,花蓮第二信用合作社太平分社,中興東路136號,04-22709001,base.tw
2160159,花蓮第二信用合作社大雅分社,中清東路142、146號,04-25682901,base.tw
2160168,花蓮第二信用合作社烏日分社,中山路一段437、439號,04-23389601,base.tw
2160177,花蓮第二信用合作社公益分社,公益路333-1、335號,04-23282501,base.tw
2160186,花蓮第二信用合作社西屯分社,青海路一段99號1樓及地下室,04-23131001,base.tw
2220017,澎湖縣第一信用合作社營業部,澍湖縣馬公市陽明裡中華路56-5號,06-9274111 -6,base.tw
2220026,澎湖縣第一信用合作社民權分社,澎湖縣馬公市民權路44號,06-9279317,base.tw
2220035,澎湖縣第一信用合作社光復分社,澎湖縣馬公市光復路5巷2號,06-9275323 ~5,base.tw
2220044,澎湖縣第一信用合作社澎南分社,澎湖縣馬公市鎖港裡951號,06-9952481,base.tw
2220053,澎湖縣第一信用合作社赤崁分社,澎湖縣白沙鄉赤崁村365-4號,06-9932429,base.tw
2220062,澎湖縣第一信用合作社西嶼分社,澎湖縣西嶼鄉池東村67-1號,06-9983222,base.tw
2220080,澎湖縣第一信用合作社湖西分社,澎湖縣湖西鄉湖西村156號,06-9923262,base.tw
2220099,澎湖縣第一信用合作社港都分社,澎湖縣馬公市東文裡文山路69號,06-9215466,base.tw
2220105,澎湖縣第一信用合作社朝陽分社,澎湖縣馬公市陽明裡陽明路39號,06-9264155 -6,base.tw
2230016,澎湖第二信用合作社營業部,澎湖縣馬公市啟明裡22鄰仁愛路61號,06-9273821-8,base.tw
2230025,澎湖第二信用合作社民生分社,澎湖縣馬公市中興裡民生路10號,06-9279666,base.tw
2230034,澎湖第二信用合作社陽明分社,澎湖縣馬公市陽明裡大仁街9號,06-9276131-2,base.tw
2230043,澎湖第二信用合作社澎南分社,澎湖縣馬公市鎖港裡1682號,06-9952232-3,base.tw
2230052,澎湖第二信用合作社白沙分社,澎湖縣白沙鄉赤崁村362號,06-9932431,base.tw
2230061,澎湖第二信用合作社西嶼分社,澎湖縣西嶼鄉池東村1號,06-9983011,base.tw
2230070,澎湖第二信用合作社湖西分社,湖西鄉湖西村62-3號,06-9922992-3,base.tw
2230089,澎湖第二信用合作社漁港分社,澎湖縣馬公市西文裡文學路240號,06-9213161,base.tw
2230098,澎湖第二信用合作社中興分社,澎湖縣馬公市光復路150號,06-9276131-2,base.tw
2240015,營業部,金門縣金城鎮民生路25號,082-325261~5,base.tw
2240024,金沙分社,金門縣金沙鎮汶沙裡復興街26號,082-351114~5,base.tw
2240033,金湖分社,金門縣金湖鎮新市裡林森路33號,082-332224~5,base.tw
2240042,烈嶼分社,金門縣烈嶼鄉林湖村西宅7-6號,082-363331~2,base.tw
0600020,兆豐票券金融公司高雄分公司,高雄市成功一路420號3樓,07-2825171,base.tw
0600031,兆豐票券金融公司台中分公司,台中市中區台灣大道1段268號4樓之1,04-22202176,base.tw
0600042,兆豐票券金融公司新竹分公司,新竹市北大路307號3樓,03-5266022,base.tw
0600053,兆豐票券金融公司台南分公司,台南市民生路2段307號14樓之1,06-2283131,base.tw
0600064,兆豐票券金融公司板橋分公司,新北市板橋區中正路69號3樓,02-29652836,base.tw
0600075,兆豐票券金融公司桃園分公司,桃園市成功路一段32號3樓,03-3358877,base.tw
0600086,兆豐票券金融公司三重分公司,新北市三重區重陽路三段192號4樓,02-29811931,base.tw
0600097,兆豐票券金融公司台北分公司,臺北市忠孝東路2段123號6樓,02-23569696,base.tw
0610021,中華票券金融公司高雄分公司,高雄市中正四路235號3樓-2,07-2115311,base.tw
0610032,中華票券金融公司台中分公司,台中市自由路一段101號19樓,04-22246623,base.tw
0610043,中華票券金融公司台南分公司,台南市忠義路二段14號6樓,06-2260101,base.tw
0610054,中華票券金融公司桃園分公司,桃園縣桃園市復興路110號17樓,03-3384501,base.tw
0610065,中華票券金融公司板橋分公司,新北市板橋區文化路一段51號3樓,02-29652611,base.tw
0620022,國際票券金融公司台中分公司,台中市自由路一段101號16樓,04-22202181,base.tw
0620033,國際票券金融公司台南分公司,台南市成功路457號14樓,06-2280121,base.tw
0620044,國際票券金融公司高雄分公司,高雄市七賢二路396號2樓-1,07-2821182,base.tw
0620055,國際票券金融公司臺北分公司,臺北市內湖區瑞光路413號13樓之1,02-87973311,base.tw
0620066,國際票券金融公司桃園分公司,桃園縣桃園市三民路三段286號10樓,03-3327172,base.tw
0620077,國際票券金融公司板橋分公司,台北縣板橋市民生路一段33號4樓,02-29599001,base.tw
0620088,國際票券金融公司中山分公司,台北市中山區民權西路48號8樓,02-25221989,base.tw
0620099,國際票券金融公司新竹分公司,新竹市北大路168號11樓,03-5218161,base.tw
0630023,大中票券金融公司台中分公司,台中市文心路一段324號5樓之1,04-23286788,base.tw
0630034,大中票券金融公司桃園分公司,桃園縣桃園市復興路207號2樓,03-3375677,base.tw
0630045,大中票券金融公司高雄分公司,高雄市新興區中正三路2號9樓,07-2382398,base.tw
0650014,台灣票券金融公司高雄分公司,中華三路108號10樓,07-2515288,base.tw
0660026,萬通票券金融公司高雄分公司,高雄市新興區中正三路2號16樓,07-2385952,base.tw
3720026,大慶票券金融公司桃園分公司,桃園縣桃園市永安路191號8樓-1,03-3381188,base.tw
3720037,大慶票券金融公司台中分公司,台中市三民路一段194號7樓,04-22232277,base.tw
3720048,大慶票券金融公司高雄分公司,高雄市前金區中正四路211號23樓之6,07-2152233,base.tw
3750018,合作金庫票券金融公司高雄分公司,高雄市一心二路128號五樓之1,07-3315568,base.tw
9560004,財團法人聯合信用卡處理中心,,,base.tw
9560015,聯卡中心高雄辦事處,,,base.tw
9560026,聯卡中心台中辦事處,,,base.tw
2511008,華南商業銀行,,,base.tw
2512414,華南產物保險股份有限公司,,,base.tw
2513001,華南永昌證券,,,base.tw
2513002,華南永昌投信,,,base.tw
2518001,華南金創業投資股份有限公司,,,base.tw
251A002,華南金資產管理股份有限公司,,,base.tw
2521001,富邦華一銀行有限公司,,,base.tw
2521012,台北富邦商業銀行股份有限公司,,,base.tw
2522405,富邦產物保險股份有限公司,,,base.tw
2522495,富邦人壽保險股份有限公司,,,base.tw
2523001,富邦綜合證券股份有限公司,,,base.tw
2528801,富邦金控創業投資股份有限公司,,,base.tw
2529001,富邦銀行(香港)有限公司,,,base.tw
252A001,富邦行銷股份有限公司,,,base.tw
252A002,富邦資產管理股份有限公司,,,base.tw
252A003,運彩科技股份有限公司,,,base.tw
2531809,凱基商業銀行,,,base.tw
2532001,中國人壽保險股份有限公司,,,base.tw
2533003,凱基證券股份有限公司,,,base.tw
2538001,中華開發資本股份有限公司,,,base.tw
253A001,中華開發資產管理股份有限公司,,,base.tw
2541013,國泰世華商業銀行,,,base.tw
2542415,國泰世紀產物保險公司,,,base.tw
2542454,國泰人壽保險公司,,,base.tw
2543001,國泰綜合證券股份有限公司,,,base.tw
2543002,國泰證券投資信託股份有限公司,,,base.tw
2548001,國泰創業投資股份有限公司,,,base.tw
2551822,中國信託商業銀行股份有限公司,,,base.tw
2552003,台灣人壽保險股份有限公司,,,base.tw
2553001,中國信託綜合證券股份有限公司,,,base.tw
2553002,中國信託證券投資信託股份有限公司,,,base.tw
2558001,中國信託創業投資股份有限公司,,,base.tw
255A001,中國信託資產管理股份有限公司,,,base.tw
255A002,中信保全股份有限公司,,,base.tw
255A003,台灣彩券股份有限公司,,,base.tw
2561807,永豐商業銀行股份有限公司,,,base.tw
2563001,永豐金證券股份有限公司,,,base.tw
2566001,永豐證券投資信託股份有限公司,,,base.tw
2568001,永豐創業投資股份有限公司,,,base.tw
256A001,永豐客服科技股份有限公司,,,base.tw
256A003,永豐金租賃股份有限公司,,,base.tw
2571808,玉山商業銀行股份有限公司,,,base.tw
2573001,玉山綜合證券股份有限公司,,,base.tw
2578001,玉山創業投資股份有限公司,,,base.tw
2581806,元大商業銀行股份有限公司,,,base.tw
2582001,元大人壽保險股份有限公司,,,base.tw
2583002,元大證券金融股份有限公司,,,base.tw
2583005,元大證券投資主辦會計股份有限公司,,,base.tw
2583006,元大證券股份有限公司,,,base.tw
2583007,元大證券投資信託股份有限公司,,,base.tw
2585002,元大期貨股份有限公司,,,base.tw
2588001,元大創業投資股份有限公司,,,base.tw
258A001,元大國際資產管理有限公司,,,base.tw
2591812,台新國際商業銀行股份有限公司,,,base.tw
2593002,台新綜合證券股份有限公司,,,base.tw
2593003,台新證券投資信託股份有限公司,,,base.tw
2593004,台新證券投資主辦會計股份有限公司,,,base.tw
2598001,台新創業投資股份有限公司,,,base.tw
259A001,台新資產管理股份有限公司,,,base.tw
2601103,臺灣新光商業銀行,,,base.tw
2602001,臺灣新光保險經紀人股份有限公司,,,base.tw
2602002,新光金保險代理人股份有限公司,,,base.tw
2602458,新光人壽保險股份有限公司,,,base.tw
2603001,新壽綜合證券股份有限公司,,,base.tw
2603002,元富證券股份有限公司,,,base.tw
2603003,新光證券投資信託股份有限公司,,,base.tw
2608001,新光金國際創業投資股份有限公司,,,base.tw
2611017,兆豐國際商業銀行股份有限公司,,,base.tw
2612002,兆豐人身保險代理人有限公司,,,base.tw
2612402,兆豐產物保險股份有限公司,,,base.tw
2613001,兆豐證券股份有限公司,,,base.tw
2613004,兆豐國際證券投資信託股份有限公司,,,base.tw
2614060,兆豐票券金融股份有限公司,,,base.tw
2618001,兆豐交銀創業投資股份有限公司,,,base.tw
261A001,兆豐資產管理股份有限公司,,,base.tw
2621007,第一商業銀行,,,base.tw
2622001,第一財產保險代理人股份有限公司(清算中),,,base.tw
2622002,第一金人壽保險股份有限公司,,,base.tw
2623001,第一金證券股份有限公司,,,base.tw
2623002,第一金證券投資信託股份有限公司,,,base.tw
2628001,第一創業投資股份有限公司,,,base.tw
262A001,第一金融資產管理股份有限公司,,,base.tw
262A002,第一金融管理主辦會計股份有限公司,,,base.tw
2631815,日盛國際商業銀行股份有限公司,,,base.tw
2632001,日盛國際產物保險代理人股份有限公司,,,base.tw
2633001,日盛證券股份有限公司,,,base.tw
2643001,國票綜合證券股份有限公司,,,base.tw
2644062,國際票券金融股份有限公司,,,base.tw
2648001,國票創業投資股份有限公司,,,base.tw
2651004,臺灣銀行股份有限公司,,,base.tw
2652001,臺銀人壽保險股份有限公司,,,base.tw
2653001,臺銀綜合證券股份有限公司,,,base.tw
2661006,合作金庫商業銀行股份有限公司,,,base.tw
2662001,合作金庫人壽保險股份有限公司,,,base.tw
2663001,合作金庫證券股份有限公司,,,base.tw
2664375,合作金庫票券金融股份有限公司,,,base.tw
2668001,合作金庫創業投資股份有限公司,,,base.tw
266A001,合作金庫資產管理股份有限公司,,,base.tw
266A002,合作金庫證券投資信託股份有限公司,,,base.tw
S9A6100,永豐金證券股份有限公司鳳山分公司,830高雄市鳳山區保泰路310號,07-7263000,base.tw
S9A6800,永豐金證券股份有限公司五權分公司,403台中市西區五權西路一段257號6樓,04-23765555,base.tw
S9A6900,永豐金證券股份有限公司屏東分公司,900屏東市中正路125號4樓,08-7322277,base.tw
S9A8800,永豐金證券股份有限公司國際證券業務分公司,重慶南路1段2號7.8樓及18樓,02-23123866,base.tw
S9A8900,永豐金證券股份有限公司敦北分公司,敦化北路88號10樓之1、10樓之2,02-81615000,base.tw
S9A8F00,永豐金證券股份有限公司敦南分公司,106台北市大安區安和路二段187號B1,02-27393838,base.tw
S9A9100,永豐金證券股份有限公司松山分公司,110台北市松山路130號2樓,02-27659399,base.tw
S9A9200,永豐金證券股份有限公司萬盛分公司,104台北市中山區松江路129號2樓之4及3樓,02-25096677,base.tw
S9A9300,永豐金證券股份有限公司大稻埕分公司,103台北市大同區民生西路286號2樓,02-25569988,base.tw
S9A9600,永豐金證券股份有限公司博愛分公司,100台北市博愛路57號1樓,02-23832858,base.tw
S9A9700,永豐金證券股份有限公司新竹分公司,300新竹市中正路129號4樓、5樓,03-5268999,base.tw
S9A9800,永豐金證券股份有限公司大園分公司,337桃園縣大園鄉中山北路102號3樓,03-3858888,base.tw
S9A9900,永豐金證券股份有限公司中壢分公司,320桃園縣中壢市延平路370號3樓、372號3樓,03-4226969,base.tw
S9A9a00,永豐金證券股份有限公司苓雅分公司,806高雄市前鎮區中山二路260號20樓之1,07-5373456,base.tw
S9A9A00,永豐金證券股份有限公司羅東分公司,265宜蘭縣羅東鎮中正路203號3樓,03-9532000,base.tw
S9A9b00,永豐金證券股份有限公司虎尾分公司,632雲林縣虎尾鎮新生路136號3樓,05-6365288,base.tw
S9A9B00,永豐金證券股份有限公司中和分公司,235新北市中和區市中和路370號,02-22311818,base.tw
S9A9c00,永豐金證券股份有限公司永康分公司,710台南市永康區中華路423號2樓,06-2027890,base.tw
S9A9C00,永豐金證券股份有限公司員林分公司,510彰化縣員林鎮大同路一段338號5樓,04-8367338,base.tw
S9A9d00,永豐金證券股份有限公司古亭分公司,100台北市中正區南昌路一段110號3樓,02-23973688,base.tw
S9A9D00,永豐金證券股份有限公司忠孝分公司,106台北市大安區忠孝東路四段280號2樓,02-27716588,base.tw
S9A9e00,永豐金證券股份有限公司高雄分公司,802高雄市苓雅區中正一路284號2-3樓,07-7132250,base.tw
S9A9E00,永豐金證券股份有限公司板橋分公司,220新北市板橋區中山路一段48號3~5樓,02-29596699,base.tw
S9A9f00,永豐金證券股份有限公司中盛分公司,407台中市市政北一路1號6樓及8樓,04-22588900,base.tw
S9A9F00,永豐金證券股份有限公司安和分公司,106台北市大安區信義路三段149號4樓,02-27006598,base.tw
S9A9g00,永豐金證券股份有限公司內湖分公司,114台北市內湖區內湖路一段49號1、2樓,02-87516889,base.tw
S9A9G00,永豐金證券股份有限公司天母分公司,11148台北市士林區忠誠路一段62號2樓,02-88661919,base.tw
S9A9h00,永豐金證券股份有限公司台南分公司,70245台南市西門路一段655號4樓,06-2243888,base.tw
S9A9H00,永豐金證券股份有限公司新莊分公司,242新北市新莊區中港路338號2樓,02-89923999,base.tw
S9A9i00,永豐金證券股份有限公司新店分公司,231新北市新店區北新路2段252號2樓,02-89119777,base.tw
S9A9j00,永豐金證券股份有限公司嘉義分公司,600嘉義市中山路386號3樓,05-2292295,base.tw
S9A9J00,永豐金證券股份有限公司板新分公司,220新北市板橋區文化路二段246號2樓,02-22537899,base.tw
S9A9k00,永豐金證券股份有限公司桃中分公司,330桃園市桃園區中山路845號2樓,03-3785999,base.tw
S9A9K00,永豐金證券股份有限公司三重分公司,241新北市三重區中正北路110號,02-29811199,base.tw
S9A9L00,永豐金證券股份有限公司台中分公司,403台中市西區臺灣大道728號7樓,04-22021234,base.tw
S9A9M00,永豐金證券股份有限公司南投分公司,540南投縣南投市文昌街45號2樓,049-2201099,base.tw
S9A9N00,永豐金證券股份有限公司桃盛分公司,330桃園市南平路370號3樓,03-3580808,base.tw
S9A9p00,永豐金證券股份有限公司府城分公司,700台南市中西區公園路40號2樓,06-2228171,base.tw
S9A9P00,永豐金證券股份有限公司竹北分公司,302新竹縣竹北市縣政九路145號2樓之1、145號2樓之2,03-5538388,base.tw
S9A9q00,永豐金證券股份有限公司潮州分公司,920屏東縣潮州鎮延平路16號2樓,08-7890122,base.tw
S9A9Q00,永豐金證券股份有限公司豐原分公司,420台中市豐原區信義街67巷15號2樓,04-25282188,base.tw
S9A9r00,永豐金證券股份有限公司北高雄分公司,804高雄市鼓山區龍德路473號3樓,07-5502288,base.tw
S9A9R00,永豐金證券股份有限公司信義分公司,106台北市信義路4段189號2樓,02-27056588,base.tw
S9A9s00,永豐金證券股份有限公司彰化分公司,500彰化市民族路532號5樓,04-7224256,base.tw
S9A9S00,永豐金證券股份有限公司南京分公司,104台北市中山區南京東路3段36號2樓,02-20568338,base.tw
S9A9U00,永豐金證券股份有限公司中正分公司,104台北市中山區長安東路一段23號3樓之3,02-25223639,base.tw
S9A9v00,永豐金證券股份有限公司光復分公司,106台北市大安區光復南路102號4樓之1,02-27771111,base.tw
S9A9V00,永豐金證券股份有限公司三民分公司,807高雄市三民區自立一路247號1樓、2樓(含地下室),07-3110598,base.tw
S9A9W00,永豐金證券股份有限公司市政分公司,407台中市西屯區市政路402號4樓之5、4樓之6,04-22542468,base.tw
S9A9x00,永豐金證券股份有限公司桃園分公司,330桃園市南華街77號3樓之1、3樓之2,03-3361100,base.tw
S9A9X00,永豐金證券股份有限公司竹科分公司,300新竹市光復路二段289號4樓,03-5752000,base.tw
S9A9Y00,永豐金證券股份有限公司板盛分公司,220中山路一段180號2樓及182號2樓,02-29583111,base.tw
S9A9Z00,永豐金證券股份有限公司復興分公司,104台北市中山區民權東路三段35號1樓,02-25028588,base.tw
S585@00,統一綜合證券股份有限公司營業部,東興路8號1樓,27478266,base.tw
S585100,統一綜合證券股份有限公司高雄分公司,高雄市中正三路55號5樓,07-226-8999,base.tw
S585200,統一綜合證券股份有限公司敦南分公司,台北市敦化南路2段65號21樓,02-2755-2288,base.tw
S585300,統一綜合證券股份有限公司中壢分公司,桃園縣中壢市中美路51號2樓,03-422-4288,base.tw
S585400,統一綜合證券股份有限公司城中分公司,台北市博愛路80號2樓、4樓、4樓之1,02-2311-5757,base.tw
S585500,統一綜合證券股份有限公司台南分公司,台南市中山路88號3樓,06-2112288,base.tw
S585600,統一綜合證券股份有限公司台中分公司,台中市五權西路一段257號3樓,04-23723333,base.tw
S585700,統一綜合證券股份有限公司新竹分公司,新竹市北大路307號2樓,03-5225666,base.tw
S585800,統一綜合證券股份有限公司嘉義分公司,嘉義市林森西路153號3、4樓部份,05-2252111,base.tw
S585900,統一綜合證券股份有限公司屏東分公司,屏東縣屏東市濟南街10-1樓,08-7321122,base.tw
S585A00,統一綜合證券股份有限公司基隆分公司,基隆市仁愛區仁三路11號2樓,02-24225288,base.tw
S585b00,統一綜合證券股份有限公司內湖分公司,台北市內湖路一段575號3樓,02-25165988,base.tw
S585B00,統一綜合證券股份有限公司永和分公司,新北市永和區福和路389號3樓,02-22319966,base.tw
S585c00,統一綜合證券股份有限公司仁愛分公司,台北市安和路1段29號2樓,02-27726588,base.tw
S585d00,統一綜合證券股份有限公司新店分公司,新北市新店區北新路二段262號2樓之3,02-2915-9333,base.tw
S585D00,統一綜合證券股份有限公司新台中分公司,台中市西屯區文心路二段201號8樓之1,04-22223333,base.tw
S585e00,統一綜合證券股份有限公司新莊分公司,新北市新莊區中平路379號3樓,02-29988989,base.tw
S585E00,統一綜合證券股份有限公司新營分公司,台南市新營區中山路113號4樓,06-6356388,base.tw
S585F00,統一綜合證券股份有限公司彰化分公司,彰化縣彰化市華山路37號6樓,04-7225161,base.tw
S585g00,統一綜合證券股份有限公司平鎮分公司,桃園市中壢區中正路582號1樓,03-4910736,base.tw
S585h00,統一綜合證券股份有限公司新桃園分公司,桃園市桃園區中正路476號2樓,03-3347111,base.tw
S585H00,統一綜合證券股份有限公司桃園分公司,桃園市桃園區成功路一段32號10樓,03-3386677,base.tw
S585I00,統一綜合證券股份有限公司員林分公司,彰化縣員林鎮靜修路12號2樓,04-8336288,base.tw
S585J00,統一綜合證券股份有限公司三重分公司,新北市三重區重新路四段12號4樓,02-29779933,base.tw
S585L00,統一綜合證券股份有限公司豐原分公司,台中市豐原區三民路199號3樓,04-25282211,base.tw
S585m00,統一綜合證券股份有限公司竹南分公司,苗栗縣竹南鎮中正路217號2樓,037-480666,base.tw
S585M00,統一綜合證券股份有限公司士林分公司,台北市士林區承德路四段83號3樓、3樓之1、3樓之2,02-28866677,base.tw
S585P00,統一綜合證券股份有限公司板橋分公司,新北市板橋區府中路29之2號8樓,02-29692299,base.tw
S585Q00,統一綜合證券股份有限公司三多分公司,高雄市苓雅區四維四路7號6樓,07-3368568,base.tw
S585R00,統一綜合證券股份有限公司汐止分公司,新北市汐止區中興路160號5樓、5樓之1、5樓之2,02-26935558,base.tw
S585S00,統一綜合證券股份有限公司宜蘭分公司,宜蘭縣宜蘭市中山路三段152號2樓,03-9353660,base.tw
S585U00,統一綜合證券股份有限公司南京分公司,台北市南京東路三段248號2樓,02-27317777,base.tw
S585V00,統一綜合證券股份有限公司古亭分公司,台北市南昌路二段103號2樓及10樓之2,02-23635678,base.tw
S585W00,統一綜合證券股份有限公司金門分公司,金門縣金城鎮民權路160號2樓,082-320811,base.tw
S585Y00,統一綜合證券股份有限公司土城分公司,新北市土城區裕民路149號2樓、2樓之1,02-82602000,base.tw
S585Z00,統一綜合證券股份有限公司松江分公司,台北市松江路127-1號5樓、6樓,02-2516-5988,base.tw
S592100,高雄分公司,九如二路548號2F,07-312-2822,base.tw
S592200,新店分公司,中興路三段134號B1,02-2917-7888,base.tw
S592300,三重分公司,重新路二段21號3樓,(02)2988-5568,base.tw
S592500,台中分公司,五權西路一段237號2樓,04-2375-9979,base.tw
S592600,四維分公司,四維四路30號3樓,(07)335-6677,base.tw
S592700,林園分公司,高雄市林園區沿海路三段2號2、5樓,07-6433779,base.tw
S592800,新莊分公司,新泰路368號1-2樓,(02)2996-2299,base.tw
S592900,台南分公司,忠義路二段47號3-5樓,(06)221-9089,base.tw
S592a00,松德分公司,松德路16號B1,02-2720-2828,base.tw
S592A00,緯城分公司,博愛一路391號2F,07-313-1123,base.tw
S592b00,板橋分公司,中山路二段100號1樓,(02)8953-6888,base.tw
S592B00,永和分公司,民有街1號2樓,(02)2949-1888,base.tw
S592c00,烏日分公司,台中市烏日區三民街179號4樓,04-23362288,base.tw
