"id","bic","name","street","phone","country/id"
"bank_8100283",8100283,"星展(台灣)商業銀行楠梓分行","高雄市楠梓區建楠路66號1樓","07-9655111","base.tw"
"bank_8100294",8100294,"星展(台灣)商業銀行民權分行","台中市西區民權路219號1樓","04-36066288","base.tw"
"bank_8100308",8100308,"星展(台灣)商業銀行苓雅分行","高雄市苓雅區青年一路193號1、2、3樓","07-9655700","base.tw"
"bank_8100319",8100319,"星展(台灣)商業銀行東台南分行","台南市東區長榮路一段223號1-2樓","06-601-7250","base.tw"
"bank_8100320",8100320,"星展(台灣)商業銀行新店分行","新北市民權路65號1樓","02 6612 4652","base.tw"
"bank_8100331",8100331,"星展(台灣)商業銀行前鎮分行","高雄市前鎮區擴建一路1之1號1~3樓","07-9654800","base.tw"
"bank_8100342",8100342,"星展(台灣)商業銀行東新竹分行","新竹市東區關新路200號","03-61-12201","base.tw"
"bank_8100353",8100353,"星展(台灣)商業銀行鼎強分行","高雄市三民區天祥一路88號","07-9655000","base.tw"
"bank_8100364",8100364,"星展(台灣)商業銀行南京東路分行","台北市松山區敦化北路88號1樓","02-66128100","base.tw"
"bank_8100375",8100375,"星展(台灣)商業銀行莒光分行","高雄市左營區後昌路669號、671號、673號及675號1、2樓","07-9655057","base.tw"
"bank_8100386",8100386,"星展(台灣)商業銀行中壢分行","桃園縣中壢市元化路313、315號","03-2647468","base.tw"
"bank_8100397",8100397,"星展(台灣)商業銀行新竹分行","新竹市北大路346號1樓、地下一樓","03-6127500","base.tw"
"bank_8100401",8100401,"星展(台灣)商業銀行大同分行","台北市大同區承德路2段178、180、182、186號","02-66128040","base.tw"
"bank_8100412",8100412,"星展(台灣)商業銀行敦南分行","台北市大安區敦化南路二段26號1樓","02-66128041","base.tw"
"bank_8100423",8100423,"星展(台灣)商業銀行內湖分行","台北市內湖區瑞光路298號1樓、300號1樓","02-66128200","base.tw"
"bank_8100434",8100434,"信託業務專責部門","瑞光路399號12樓","02-66128338","base.tw"
"bank_8100456",8100456,"星展(台灣)商業銀行松山分行","敦化南路一段2號16樓","02-66139108","base.tw"
"bank_8100467",8100467,"星展(台灣)商業銀行松江分行","南京東路二段66號1樓","02-66139308","base.tw"
"bank_8100478",8100478,"星展(台灣)商業銀行松仁分行","松仁路89號1樓","02-66139008","base.tw"
"bank_8100489",8100489,"星展(台灣)商業銀行新站分行","新站路16-1號30樓","02-66139208","base.tw"
"bank_8100490",8100490,"星展(台灣)商業銀行中正分行","中正路1080號26樓","03-2647308","base.tw"
"bank_8100504",8100504,"星展(台灣)商業銀行中興分行","台灣大道二段412號1樓","04-36063108","base.tw"
"bank_8100537",8100537,"星展(台灣)商業銀行永福分行","永福路一段189號7樓","06-6011008","base.tw"
"bank_8100559",8100559,"星展(台灣)商業銀行四維分行","四維三路6號1樓","07-9653708","base.tw"
"bank_8100858",8100858,"星展(台灣)商業銀行內湖科學園區分行","瑞光路405號13樓","02-66129310","base.tw"
"bank_8120012",8120012,"台新國際商業銀行營業部","台北市中山區中山北路二段四十四號一樓及地下一樓","02-25683988","base.tw"
"bank_8120023",8120023,"台新國際商業銀行敦南分行","台北市大安區仁愛路4段118號1樓、4樓、14樓及地下1樓","02-23268899","base.tw"
"bank_8120045",8120045,"台新國際商業銀行新生分行","台北市新生南路1段62號1樓、2樓、3樓及地下1樓","02-23952888","base.tw"
"bank_8120056",8120056,"台新國際商業銀行新莊分行","新北市新莊區中華路二段七五、八一號一樓、七五、七七、七九、八一號二樓、中港路三八0 號 B1","02-29980888","base.tw"
"bank_8120067",8120067,"台新國際商業銀行桃園分行","桃園市復興路205號1樓、2樓、3樓之1","03-3396000","base.tw"
"bank_8120078",8120078,"台新國際商業銀行台中分行","台中市西區台灣大道2段416號1樓、2樓、3樓","04-2328-5577","base.tw"
"bank_8120089",8120089,"台新國際商業銀行板橋分行","新北市板橋區中正路176號1、2樓及國光路1、3號2樓","02-29658888","base.tw"
"bank_8120090",8120090,"台新國際商業銀行高雄分行","高雄市鼓山區明誠四路10號及美術東六街242號1樓及夾層","07-5536653","base.tw"
"bank_8120104",8120104,"台新國際商業銀行台南分行","台南市西門路2段389號1樓、2樓、3樓","06-2233383","base.tw"
"bank_8120115",8120115,"台新國際商業銀行南京東路分行","台北市松山區南京東路3段289號1樓","02-25461068","base.tw"
"bank_8120126",8120126,"台新國際商業銀行中壢分行","桃園縣中壢市延平路366號1樓、2樓及368號2樓","03-4272345","base.tw"
"bank_8120137",8120137,"台新國際商業銀行信託部","台北市大安區仁愛路4段118號9、11、17樓、台北市中山區建國北路1段96號地下1樓之2及12樓","02-23268899","base.tw"
"bank_8120148",8120148,"台新國際商業銀行國外部","台北市中山區建國北路2段17號2、6樓","02-25056966","base.tw"
"bank_8120159",8120159,"台新國際商業銀行苓雅分行","高雄市前鎮區中山二路260號1樓.2樓之1、5樓之1","07-5375537","base.tw"
"bank_8120160",8120160,"台新國際商業銀行蘆洲分行","新北市蘆洲區長榮路197號1、2樓及199號1樓","02-28485858","base.tw"
"bank_8120171",8120171,"台新國際商業銀行天母分行","台北市士林區中山北路6段88號1、2樓","02-28363988","base.tw"
"bank_8120182",8120182,"台新國際商業銀行大裡分行","台中市大裡區中興路二段一二七號一、三","04-24834088","base.tw"
"bank_8120193",8120193,"台新國際商業銀行國際金融業務分行","台北市中山區建國北路2段17號2、6樓","02-25056966","base.tw"
"bank_8120207",8120207,"台新國際商業銀行中和分行","新北市永和區中和路341號、343號1樓、2樓","02-22327788","base.tw"
"bank_8120218",8120218,"台新國際商業銀行嘉義分行","嘉義市垂楊路620號1、2樓","05-2222818","base.tw"
"bank_8120229",8120229,"台新國際商業銀行豐原分行","台中市豐原區圓環南路129號1樓、2樓、3樓及131號1樓、2樓、3樓","04-25257999","base.tw"
"bank_8120230",8120230,"台新國際商業銀行花蓮分行","花蓮縣花蓮市中正路四O八-九號一至四樓","038-345930","base.tw"
"bank_8120241",8120241,"台新國際商業銀行新竹分行","新竹市東大路二段八十三號一樓、地下一樓之一及之二","03-5351546","base.tw"
"bank_8120252",8120252,"台新國際商業銀行七賢分行","高雄市新興區七賢一路386號1樓、2樓及地下1樓","07-2388545","base.tw"
"bank_8120263",8120263,"台新國際商業銀行信義分行","台北市信義區松高路1號1樓,2樓","02-27230088","base.tw"
"bank_8120274",8120274,"台新國際商業銀行北台中分行","台中市崇德路2段51號地下1樓、1樓、2樓、53號1樓、2樓、55號1樓、2樓","04-22326886","base.tw"
"bank_8120285",8120285,"台新國際商業銀行三重分行","新北市三重區正義北路112號1~2樓、114號1樓、2樓、116號1樓、2樓","02-29836100","base.tw"
"bank_8120296",8120296,"台新國際商業銀行永福分行","台南市永福路2段150號1至3樓","06-2204622","base.tw"
"bank_8120300",8120300,"台新國際商業銀行屏東分行","屏東市廣東路103號1樓、2樓","08-7217777","base.tw"
"bank_8120311",8120311,"台新國際商業銀行大安分行","台北市信義路三段116號2樓之1及118號1樓","02-27009388","base.tw"
"bank_8120322",8120322,"台新國際商業銀行龍潭分行","桃園縣龍潭鄉中正路一七六號地下一樓、一、二樓","03-4993800","base.tw"
"bank_8120333",8120333,"台新國際商業銀行崇德分行","台南市崇德路260號地下1樓、1樓、2樓及3樓","06-2906901","base.tw"
"bank_8120344",8120344,"台新國際商業銀行金華分行","台南市金華路二段一九三號一、二樓及一九五、一九七、一九九號一、二樓、地下一樓","06-2639121","base.tw"
"bank_8120355",8120355,"台新國際商業銀行後甲分行","台南市東區裕農路520號一、二樓","06-2092638","base.tw"
"bank_8120366",8120366,"台新國際商業銀行海佃分行","台南市海佃路一段一三○、一三二、一三四號一、二樓","06-2585015","base.tw"
"bank_8120377",8120377,"台新國際商業銀行彰化分行","彰化縣彰化市中正路一段二七一號二樓二七三號一、二樓","047-227789","base.tw"
"bank_8120388",8120388,"台新國際商業銀行五甲分行","高雄市鳳山區五甲二路734、736、738、738-1、738-2號1樓及734、738-2號2樓","07-813-1168","base.tw"
"bank_8120399",8120399,"台新國際商業銀行鳳山分行","高雄市鳳山區中山西路一○五號一、二、三樓及一○九號一、二樓","07-7199999","base.tw"
"bank_8120403",8120403,"台新國際商業銀行古亭分行","台北市中正區羅斯福路三段二十八號一、二樓、三樓、三樓之一、四樓、四樓之一及地下一樓","02-23646888","base.tw"
"bank_8120414",8120414,"台新國際商業銀行建橋分行","台北市中山區南京東路二段150號1樓及地下1樓","02-25081899","base.tw"
"bank_8120436",8120436,"台新國際商業銀行民生分行","台北市松山區三民路86、88、90號1樓及台北市松山區延壽街92號1樓","02-87872680","base.tw"
"bank_8120447",8120447,"台新國際商業銀行太平分行","台中市太平區宜昌路511號1、2、3樓","04-22730588","base.tw"
"bank_8120458",8120458,"台新國際商業銀行和平分行","台北市大安區和平東路一段二三八號一、二樓","02-23685589","base.tw"
"bank_8120469",8120469,"台新國際商業銀行北高雄分行","高雄市左營區博愛二路三六○號一、二、三樓","07-5509900","base.tw"
"bank_8120470",8120470,"台新國際商業銀行南新莊分行","新北市新莊區富國路58號、60號及60之1號各地下1樓、1樓、2樓、3樓、4樓","02-29068868","base.tw"
"bank_8120481",8120481,"台新國際商業銀行內湖分行","台北市內湖區內湖路一段三五八、三五六號一樓","02-26599966","base.tw"
"bank_8120492",8120492,"台新國際商業銀行永和分行","新北市永和區竹林路一九五、一九七號一、二樓","02-89280588","base.tw"
"bank_8120517",8120517,"台新國際商業銀行逢甲分行","台中市河南路2段258號1樓、2樓","04-24517890","base.tw"
"bank_8120528",8120528,"台新國際商業銀行竹科分行","新竹市光復路二段二八九號一樓、二樓","03-5163660","base.tw"
"bank_8120540",8120540,"台新國際商業銀行南屯分行","台中市東興路2段187號1樓、2樓","04-24720788","base.tw"
"bank_8120551",8120551,"台新國際商業銀行大直分行","台北市中山區北安路645、647號1樓","02-85096858","base.tw"
"bank_8120562",8120562,"台新國際商業銀行南門分行","台北市南昌路一段五十五號一、二樓","02-23972588","base.tw"
"bank_8120610",8120610,"台新國際商業銀行西門分行","台北市重慶南路一段57號1樓","02-23717878","base.tw"
"bank_8120621",8120621,"台新國際商業銀行敦北分行","台北市民生東路三段一三三號一、二樓","02-27126666","base.tw"
"bank_8120632",8120632,"台新國際商業銀行忠孝分行","臺北市大安區忠孝東路4段282號1樓、290號11樓","02-66369999","base.tw"
"bank_8120643",8120643,"台新國際商業銀行復興分行","台北市復興北路150號1樓及3樓之2","02-27137666","base.tw"
"bank_8120654",8120654,"台新國際商業銀行板南分行","新北市板橋區館前東路41號1樓、2樓、地下1樓、43號1樓、2樓、地下一樓","02-29566789","base.tw"
"bank_8120665",8120665,"台新國際商業銀行民權分行","台中市民權路559號及地下一樓","04-22051888","base.tw"
"bank_8120676",8120676,"台新國際商業銀行三民分行","高雄市三民區澄清路573號1、2樓 及天民路2號1、2樓","07-3987111","base.tw"
"bank_8120687",8120687,"台新國際商業銀行建北分行","台北市建國北路2段17號1、3樓及地下1樓","02-25056966","base.tw"
"bank_8120698",8120698,"台新國際商業銀行三和分行","新北市三重區三和路四段一八三、一八五號一、二、三樓","02-22877979","base.tw"
"bank_8120702",8120702,"台新國際商業銀行北新店分行","新北市新店區寶強路23號1-2樓、25號1樓","02-2912-3988","base.tw"
"bank_8120713",8120713,"台新國際商業銀行府城分行","台南市中西區中山路八十八號一樓","06-2284400","base.tw"
"bank_8120724",8120724,"台新國際商業銀行東高雄分行","高雄市三民區建興路三○九、三一一號一、二、三樓","07-3801500","base.tw"
"bank_8120735",8120735,"台新國際商業銀行基隆路分行","台北市基隆路二段53,55號及39巷8弄8,10號各1,2樓","02-27352567","base.tw"
"bank_8120746",8120746,"台新國際商業銀行新店分行","新北市新店區民族路66號1、2樓及建國路114號1、2樓、116號2樓","02-2915-7766","base.tw"
"bank_8120757",8120757,"台新國際商業銀行北桃園分行","桃園市大興西路一段166號1樓、168號1、地下1樓","03-3464888","base.tw"
"bank_8120768",8120768,"台新國際商業銀行大墩分行","台中市南屯區大墩路七一一號一、二樓及地下一樓","04-23274567","base.tw"
"bank_8120779",8120779,"台新國際商業銀行延平分行","台北市延平北路2段202號1樓","02-25579155","base.tw"
"bank_8120780",8120780,"台新國際商業銀行南崁分行","桃園縣蘆竹鄉中正路68號1、2樓","03-321-5999","base.tw"
"bank_8120791",8120791,"台新國際商業銀行景平分行","新北市中和區景平路634之9號1樓、2樓、泰和街50號1樓、2樓","02-22428989","base.tw"
"bank_8120805",8120805,"台新國際商業銀行文心分行","台中市南屯區文心路一段216號1樓及218號1樓、2樓","04-24736767","base.tw"
"bank_8120816",8120816,"台新國際商業銀行岡山分行","高雄市岡山區維仁路九十五號一、二樓","07-6219677","base.tw"
"bank_8120827",8120827,"台新國際商業銀行松江分行","台北市中山區松江路二三六號一樓及一樓夾層","02-2523-7166","base.tw"
"bank_8120838",8120838,"台新國際商業銀行大雅分行","台中市大雅區中清東路242號1樓","04-25652299","base.tw"
"bank_8120849",8120849,"台新國際商業銀行汐止分行","新北市汐止區中興路一三五號一、二樓","02-26945133","base.tw"
"bank_8120850",8120850,"台新國際商業銀行成功分行","新竹縣竹北市自強南路180號1、2樓","03-5508396","base.tw"
"bank_8120861",8120861,"台新國際商業銀行石牌分行","台北市石牌路2段49、51號1、2樓","02-55815052","base.tw"
"bank_8120872",8120872,"台新國際商業銀行永康分行","台南市永康區中華路九八六號一-二樓","06-2425788","base.tw"
"bank_8120883",8120883,"台新國際商業銀行南松山分行","台北市南京東路五段一O八號一、二樓","02-25286188","base.tw"
"bank_8120894",8120894,"台新國際商業銀行淡水分行","新北市淡水區中山路76號","02-26268689","base.tw"
"bank_8120908",8120908,"台新國際商業銀行東基隆分行","基隆市信一路133之1號1樓","02-24249999","base.tw"
"bank_8120919",8120919,"台新國際商業銀行新板分行","新北市板橋區縣民大道2段98號、102號各1~2樓","02-29571858","base.tw"
"bank_8120920",8120920,"台新國際商業銀行北師分行","台北市大安區和平東路二段347號1樓、2樓","02-27058588","base.tw"
"bank_8120931",8120931,"台新國際商業銀行佳裡分行","台南市佳裡區延平路288之1號1、2、3、4樓及290號1、2、3、4樓","06-7226655","base.tw"
"bank_8120942",8120942,"台新國際商業銀行江翠分行","新北市板橋區文化路二段182巷3弄79號1樓、2樓及81號1樓、2樓及83號1、2樓","02-82529999","base.tw"
"bank_8120975",8120975,"台新國際商業銀行松德分行","台北市信義區忠孝東路五段408號 1樓及地下1樓、410號1樓、2樓之2至之5、地下1樓及地下1樓之1","02-87895788","base.tw"
"bank_8120986",8120986,"台新國際商業銀行北大分行","新竹市北大路457號1樓、2樓","03-5218181","base.tw"
"bank_8120997",8120997,"台新國際商業銀行南港分行","台北市南港區三重路66之3號","02-2655-9988","base.tw"
"bank_8121008",8121008,"台新國際商業銀行關東橋分行","新竹市光復路1段271號地下1樓、1樓、2樓、5樓","03-5779292","base.tw"
"bank_8121019",8121019,"台新國際商業銀行竹北分行","新竹縣竹北市中正東路331號地下1樓、1樓、2樓、3樓、4樓及6樓","03-5518383","base.tw"
"bank_8121020",8121020,"台新國際商業銀行南寮分行","新竹市東大路3段543號、545號、547號1樓、2樓、3樓、4樓","03-5362611","base.tw"
"bank_8121031",8121031,"台新國際商業銀行八德分行","桃園縣八德市介壽路一段991、993號","03-5248866","base.tw"
"bank_8121042",8121042,"台新國際商業銀行員林分行","彰化縣員林鎮育英路28號1、2樓","04-8397899","base.tw"
"bank_8121053",8121053,"台新國際商業銀行市府分行","台中市西屯區文心路二段91號1樓、2樓、4樓","04-22588757","base.tw"
"bank_8121064",8121064,"台新國際商業銀行右昌分行","高雄市楠梓區後昌路750、752、754號1~2樓及756號1樓","07-3652200","base.tw"
"bank_8121075",8121075,"台新國際商業銀行沙鹿分行","台中縣沙鹿鎮中山路201-1號1、2、3樓","04-2665-6699","base.tw"
"bank_8121086",8121086,"台新國際商業銀行竹南分行","苗栗縣竹南鎮民族街61、61之1號1~3樓及民治街36、38號1~3樓","037-468777","base.tw"
"bank_8121097",8121097,"台新國際商業銀行羅東分行","宜蘭縣羅東鎮公正路153號1樓及155號1樓夾層","03-9533366","base.tw"
"bank_8121101",8121101,"台新國際商業銀行東湖分行","台北市內湖區成功路5段452-1號","02-26305678","base.tw"
"bank_8121112",8121112,"台新國際商業銀行文山分行","台北市文山區保儀路9號1、2樓及3樓-1","02-29382323","base.tw"
"bank_8121123",8121123,"台新國際商業銀行副都心分行","新北市新莊區中原路150、152、156、158、160、162號1樓","(02)8521-1388",
"bank_8121134",8121134,"台新國際商業銀行景美分行","車前路11之1號、之2號、之3號、之5號、之6號、之7號1樓","(02)2930-3013",
"bank_8121145",8121145,"台新國際商業銀行雄科分行","復興四路21號1樓及成功二路25號2樓","07-331-6765","base.tw"
"bank_8129004",8129004,"台新國際商銀香港分行","香港九龍尖沙咀廣東道15號港威大廈永明金融大廈６樓","852-22349009",
"bank_8129200",8129200,"台新國際商業銀行新加坡分行","61 ROBINSON ROAD, #15-01,ROBINSON CENTRE,SINGAPORE 068893","65-62240888",
"bank_8129222",8129222,"台新國際商業銀行布里斯本分行","Level 24, 111 Eagle Street Brisbane, QLD 4000 Australia","+61-7-32299869",
"bank_8129233",8129233,"台新國際商業銀行東京分行","8F, Meiji Yasuda Life Insurance Bldg.,2-1-1 Marunouchi, Chiyoda-ku, Tokyo 100-0005","+81-3-3212-6668",
"bank_8129244",8129244,"緬甸仰光代表人辦事處","422, Strand Road (Corner of Botahtaung Pagoda Road), #03-01, Botahtaung Township, Yangon, Myanmar","(95)-1-203409",
"bank_8129990",8129990,"越南胡志明市代表人辦事處","越南胡志明市第一郡阮惠大道8號OSIC大樓7樓","(84)28-38228375",
"bank_8150015",8150015,"日盛國際商業銀行營業部","臺北市中正區重慶南路1段10號1樓","02-23889888","base.tw"
"bank_8150026",8150026,"日盛國際商業銀行松江分行","臺北市中山區松江路72號1、2樓","02-25628888","base.tw"
"bank_8150037",8150037,"日盛國際商業銀行延平分行","臺北市大同區長安西路94～106號1樓","02-25559888","base.tw"
"bank_8150048",8150048,"日盛國際商業銀行內湖分行","臺北市內湖區內湖路1段246號1樓","02-87519588","base.tw"
"bank_8150059",8150059,"日盛國際商業銀行桃園分行","桃園市中山路775號1樓之1","03-2281888","base.tw"
"bank_8150060",8150060,"日盛國際商業銀行台中分行","臺中市西區公益路2段51號1、2、3樓及3樓B1室","04-23289988","base.tw"
"bank_8150071",8150071,"日盛國際商業銀行台南分行","臺南市東區東門路1段358號1、2樓","06-2758888","base.tw"
"bank_8150082",8150082,"日盛國際商業銀行信託處","臺北市中山區南京東路2段85號9樓","02-25629398","base.tw"
"bank_8150093",8150093,"日盛國際商業銀行高雄分行","高雄市前金區七賢二路267號1樓","07-2915888","base.tw"
"bank_8150107",8150107,"日盛國際商業銀行新莊分行","新北市新莊區思源路427號1樓","02-29920888","base.tw"
"bank_8150118",8150118,"日盛國際商業銀行中壢分行","中壢市復興路76號1、2樓","03-4279888","base.tw"
"bank_8150129",8150129,"日盛國際商業銀行松山分行","臺北市松山區南京東路4段130號1、2樓","02-25789888","base.tw"
"bank_8150130",8150130,"日盛國際商業銀行松南分行","臺北市信義區松德路61號、63號、65號2樓之1","02-27275188","base.tw"
"bank_8150141",8150141,"日盛國際商業銀行八德分行","桃園縣八德市介壽路1段880號1、2、3樓及882號1、2、3樓","03-3672888","base.tw"
"bank_8150152",8150152,"日盛國際商業銀行國外部","臺北市中正區重慶南路1段10號1樓","02-23119888","base.tw"
"bank_8150163",8150163,"日盛國際商業銀行板橋分行","新北市板橋區館前東路110‧112號1、2樓","02-29522888","base.tw"
"bank_8150174",8150174,"日盛國際商業銀行信義分行","臺北市信義區基隆路2段109號1樓及111號2、3樓","02-27399888","base.tw"
"bank_8150185",8150185,"日盛國際商業銀行苓雅分行","高雄市苓雅區復興二路9號1樓及7號2樓","07-3340688","base.tw"
"bank_8150196",8150196,"日盛國際商業銀行前金分行","高雄市前金區中華四路293號1、2樓","07-2119888","base.tw"
"bank_8150200",8150200,"日盛國際商銀國際金融業務分行","臺北市中正區重慶南路1段10號1樓及地下1樓","02-23119888","base.tw"
"bank_8150211",8150211,"日盛國際商業銀行嘉義分行","嘉義市林森西路169號1樓、171號2樓","05-2257888","base.tw"
"bank_8150222",8150222,"日盛國際商業銀行三重分行","新北市三重區正義北路148號1、2樓","02-89811188","base.tw"
"bank_8150233",8150233,"日盛國際商業銀行北台中分行","臺中市北區進化北路332號1、2樓","04-22341188","base.tw"
"bank_8150244",8150244,"日盛國際商業銀行雙和分行","新北市中和區中和路322號1、2樓","02-32338388","base.tw"
"bank_8150255",8150255,"日盛國際商業銀行士林分行","臺北市士林區承德路4段220號1樓、1樓之1、1樓之2","02-88611888","base.tw"
"bank_8150266",8150266,"日盛國際商業銀行樹林分行","新北市樹林區中山路1段276號1、2樓","02-86875888","base.tw"
"bank_8150277",8150277,"日盛國際商業銀行北桃園分行","桃園市中正路1223號1樓、地下1樓及1221號地下1樓","03-3150888","base.tw"
"bank_8150288",8150288,"日盛國際商業銀行新竹分行","新竹市光復路2段513號1、2樓","03-5613588","base.tw"
"bank_8150299",8150299,"日盛國際商業銀行敦化分行","臺北市大安區敦化南路2段180號1、2樓及2樓之1","02-27339888","base.tw"
"bank_8150303",8150303,"日盛國際商業銀行北高雄分行","高雄市左營區明誠二路332號1樓之1","07-3853688","base.tw"
"bank_8150314",8150314,"日盛國際商業銀行新營分行","臺南市新營區中山路169號1、2、3樓","06-6335888","base.tw"
"bank_8150325",8150325,"日盛國際商業銀行頭份分行","苗栗縣頭份鎮中華路926號1樓","037-692188","base.tw"
"bank_8150336",8150336,"日盛國際商業銀行大裡分行","臺中市大裡區東榮路219、221號","04-24876888","base.tw"
"bank_8150347",8150347,"日盛國際商業銀行光復分行","新竹市中正路225號、225-1號1樓","03-5320588","base.tw"
"bank_8150358",8150358,"日盛國際商業銀行員林分行","彰化縣員林鎮中山南路18、20號","04-83909888","base.tw"
"bank_8150369",8150369,"日盛國際商業銀行虎尾分行","雲林縣虎尾鎮德興路97號","05-6335658","base.tw"
"bank_8150370",8150370,"日盛國際商業銀行屏東分行","屏東市仁愛路88-2號","08-7326688","base.tw"
"bank_8150381",8150381,"日盛國際商業銀行南門分行","臺北市中正區南海路3之1號1樓及地下室","02-23569788","base.tw"
"bank_8150392",8150392,"日盛國際商業銀行大安分行","臺北市大安區新生南路2段10號","02-23419788","base.tw"
"bank_8150406",8150406,"日盛國際商業銀行敦北分行","臺北市松山區敦化北路207之2號、207之3號及207號2樓之1","02-25147688","base.tw"
"bank_8150417",8150417,"日盛國際商業銀行南京分行","臺北市中山區南京東路2段111號","02-25047688","base.tw"
"bank_8150428",8150428,"日盛國際商業銀行竹北分行","新竹縣竹北市縣政二路269號1樓","03-6570988","base.tw"
"bank_8150439",8150439,"日盛國際商業銀行安平分行","臺南市安平區永華路2段506號","06-2932088","base.tw"
"bank_8150451",8150451,"日盛國際商業銀行新店分行","新北市新店區寶強路41號1、2樓及43號1、2樓","02-29188258","base.tw"
"bank_8150462",8150462,"日盛國際商業銀行土城分行","新北市土城區中央路二段324之5.6.7.8號1.2樓","02-22653888","base.tw"
"bank_8150473",8150473,"日盛國際商業銀行南港分行","臺北市南港區南港路二段142號1樓及2樓之2","02-26559678","base.tw"
"bank_8150484",8150484,"日盛國際商業銀行蘆洲分行","長榮路231號.233號1樓及235號1.2樓",,"base.tw"
"bank_8150815",8150815,"日盛國際商業銀行信用卡事業處","台北市中山區南京東路2段85、87號9樓","02-25615888","base.tw"
"bank_8159993",8159993,"日盛國際商業銀行香港代表辦事處","香港九龍紅磡德豐街22號海濱廣場2座9樓906室","852-3628-3104",
"bank_8160016",8160016,"安泰商業銀行長安東路分行","台北市中山區長安東路一段27號1樓","02-25629999","base.tw"
"bank_8160027",8160027,"安泰商業銀行信義分行","台北市大安區信義路4段281、283、285、287號1樓","02-27049999","base.tw"
"bank_8160038",8160038,"安泰商業銀行營業部","台北市民生東路3段126號1樓及128號1樓、2樓、2樓之1","02-25463999","base.tw"
"bank_8160049",8160049,"安泰商業銀行新生分行","台北市大安區新生南路一段155號1樓及2樓","02-27039999","base.tw"
"bank_8160050",8160050,"安泰商業銀行桃園分行","桃園縣桃園市中山東路21號1、2樓","03-3389999","base.tw"
"bank_8160061",8160061,"安泰商業銀行新莊分行","新北市新莊區富國路30、32、36號1、2樓","02-29088999","base.tw"
"bank_8160072",8160072,"安泰商業銀行台中分行","台中市西區公益路299號1樓、2樓","04-23195599","base.tw"
"bank_8160083",8160083,"安泰商業銀行高雄分行","高雄市新興區民生一路247號 1樓及2樓","07-2295999","base.tw"
"bank_8160094",8160094,"安泰商業銀行台南分行","台南市中山路52號1、2、3及5樓","06-2211899","base.tw"
"bank_8160108",8160108,"安泰商業銀行興隆分行","台北市文山區興隆路三段11號1、2、3樓","02-86632599","base.tw"
"bank_8160119",8160119,"安泰商業銀行延平分行","台北市南京西路205號1樓","02-25596969","base.tw"
"bank_8160120",8160120,"安泰商業銀行中壢分行","桃園縣中壢市中山路88號1樓及8樓","03-4276999","base.tw"
"bank_8160131",8160131,"安泰商業銀行板橋分行","新北市板橋區三民路2段38號1樓及地下室1樓","02-29539999","base.tw"
"bank_8160142",8160142,"安泰商業銀行豐原分行","台中市豐原區信義街67巷15號","04-25255999","base.tw"
"bank_8160153",8160153,"安泰商業銀行前金分行","高雄市前金區七賢二路157號1、2樓","07-2887999","base.tw"
"bank_8160164",8160164,"安泰商業銀行中和分行","新北市中和區中和路118號、120號及景新街5號2樓","02-22478999","base.tw"
"bank_8160175",8160175,"安泰商業銀行國外部","台北市松山區復興北路337號8樓","02-87123369","base.tw"
"bank_8160186",8160186,"安泰商業銀行鳳山分行","高雄市鳳山區凱旋路339號1、2、3樓及新富路524號1、2、3樓及526號1、2、3樓","07-7653999","base.tw"
"bank_8160197",8160197,"安泰商業銀行松江分行","台北市中山區松江路66號1樓","02-25361999","base.tw"
"bank_8160201",8160201,"安泰商業銀行中崙分行","台北市松山區八德路三段36號1樓","02-25700999","base.tw"
"bank_8160212",8160212,"安泰商業銀行嘉義分行","嘉義市仁愛路381號1樓","05-2161789","base.tw"
"bank_8160223",8160223,"安泰商業銀行三重分行","新北市三重區正義北路136、138號1、2樓","02-29827799","base.tw"
"bank_8160234",8160234,"安泰商業銀行國際金融業務分行","台北市松山區復興北路337號8樓","02-87123369","base.tw"
"bank_8160245",8160245,"安泰商業銀行沙鹿分行","台中市沙鹿區鎮南路二段395號 1樓、2樓","04-26358989","base.tw"
"bank_8160256",8160256,"安泰商業銀行新竹分行","新竹市中山路163、163-1、163-2號 1樓及163號2樓之1、2樓之2","03-5249999","base.tw"
"bank_8160267",8160267,"安泰商業銀行員林分行","彰化縣員林鎮大同路一段376號1及2樓","04-8316769","base.tw"
"bank_8160278",8160278,"安泰商業銀行建國分行","台北市建國北路2段135號1樓","02-25185999","base.tw"
"bank_8160289",8160289,"安泰商業銀行北高雄分行","高雄市左營區富國路185號1、2樓","07-5561999","base.tw"
"bank_8160290",8160290,"安泰商業銀行新店分行","新北市新店區寶中路119號","02-29171999","base.tw"
"bank_8160304",8160304,"安泰商業銀行和平分行","台北市和平東路一段117號1樓、2樓及115號2樓","02-23973720","base.tw"
"bank_8160315",8160315,"安泰商業銀行成功分行","台北市成功路3段174巷8號1樓","02-87919959","base.tw"
"bank_8160326",8160326,"安泰商業銀行通化分行","台北市通化街29號1、2、3樓","02-27066010","base.tw"
"bank_8160337",8160337,"安泰商業銀行南門分行","台北市南昌路1段124號1樓、2樓","02-23518050","base.tw"
"bank_8160348",8160348,"安泰商業銀行汀州分行","台北市中正區汀州路二段48、50號1樓及2樓","02-23659121","base.tw"
"bank_8160359",8160359,"安泰商業銀行農安分行","台北市農安街25號1樓及2樓","02-25965099","base.tw"
